"playerId","pre_influence","post_influence","trial","group_pair","truth","task","soc_info","analysis","dataset","communication"
"EPPb8MoAhSuYSEazj",56,76,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"PC2f5QmAo8Dby6MHH",56,56.6,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"LA9DGLoSje7xam7kc",3,75,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"wMfFY86k5HooAT7mK",56,76,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"nJkmbX9mcJ5BmPZ3e",52,56,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"DwcEpv745YfobdM2R",3,5,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"eFgGNxxyBBiTeXjti",57,76,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"gvDKquotKEk8SYDpe",3,75,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"HZgJPDh7JB4SduBzP",3,76,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"sziPngpX8D2yheYdj",3,53,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"h89Z8AgQEX4syTok4",50,65,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"7nCFgw6oxgQSj7mic",3,55,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"MQNFmT44LEFsKGtZy",3,110,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"AgSbYcRx6dgbzDGJR",48,41,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"78PbMEJoyrz2Kt58y",4,6,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"3aG89kikzyqiY6pM3",56,76,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"cxmn2zYTkmixPwDav",56,56.6,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"J7dFGC2PRSP98jkdP",56,76,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"uxbYtKEd7gu3RRgZ9",3,45,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"PRJSkZAvBSzTso53Y",4,75,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"pJD3djFKbZyp2gRFQ",60,76,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"R6DS8SYLyMP48Cyzn",56,76,"sc2w3F2cxaTTGXb4S_2","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",35.7692307692308,"replication2","replication2","Discussion"
"bwZJ4qgxb4qc68EiS",4,4,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"RQhP4y7vGRCrNM8kH",3,NA,"sc2w3F2cxaTTGXb4S_1","sc2w3F2cxaTTGXb4S",75.96,"This painting by Cla",19.5333333333333,"replication2","replication2","Discussion"
"rhXoqxKtJTbenqC4Z",1,1.5,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"FgQPr86DFPEEEN5PY",110,110.35,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"css9qpXHYssWxnMEE",3,50,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"DSNBEodP8QTcQoTbA",2,2.5,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"73RipPySTmQcMiif9",2,5,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"N5Mq7vaoi2SRsXRWT",2,2.5,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"E6tioaDEsw7boj7qA",2,2.5,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"wmTbsWWKR9wbAw3cB",110,NA,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"MY3tBXW66LhyeTbse",100,110,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"4AE6AQXxz4Pm7ACt3",2,50,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"M98cGmAeSYRPWeH5m",3,3,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"R7QgvoDLuwHG5KYok",2,2,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"8aaGLRQNeDuvr76Dw",2,5,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"FtxzqbtfF695CmsFn",110,110.1,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"MkFtKkWuq3d9Ff7mX",110,33.42,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"vtqPKEDDDcdKjcZvH",110,NA,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"ZFyySrsRcyJPnbjnx",110,32.25,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"R3WuAQFCkS26oWNyv",3,65,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"DgSmTiZRFTNd9psXK",75,55,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"RwHxk4vDfAtEtSbmb",2,55,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"XpxxgFnywqHvoheBo",2,110,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"3oxMHmcCAyaRqBRPt",2,2,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"CB5T3WnrHndG5w7sw",110,NA,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"bRn4qLhsTwzJuNWeR",110,32.35,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"pFjsipbgxH92qrE45",78,NA,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"PwC85qZkwuq3hmgMN",2,2,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"pvT5DMXmvnorBbJjk",100,3,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"gRPdETC3EmbSgZyCm",1,50,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"p6bhRygoyA5uCWr6w",2,20,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"RyknKPt5h4KfQAudy",100,100,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"LnCMTySg2H8mCMSyq",2,55,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"EDcTZihJxcE4DMPaz",110,NA,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"yvCQrF3u62m9b8gXn",3,20000,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"t4zcFGChjosom9yci",110,70.4,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"7gbeGYbXAyQ8YrP4H",2,2,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"KjMSP4N5HT8TM2N7k",110,70.4,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"mMBE8ebcGtSWXdiwb",110,110.7,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"RRu855pbZLSi9WzZK",85,85,"H7kwdTpHaPy3KDWYt_2","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",26.7368421052632,"replication2","replication2","Discussion"
"7ooNrPtvhoN5rAvvg",110,110.5,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"A844hKXxzJc7ZhMy5",110,75.96,"H7kwdTpHaPy3KDWYt_1","H7kwdTpHaPy3KDWYt",75.96,"This painting by Cla",76.7619047619048,"replication2","replication2","Discussion"
"a4HCvbkAbDvoFEn56",180000,105000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"N66bS6dZZDAdLxdQP",189000,128559,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"WALcbFRfMpHhuu3Zv",120000,87848,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"JLEZ5nNuXpWM6Hyqd",125000,88000,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"fXZbhjYsKkae7MZx3",145000,125000,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"xohCfmY7Ptdzwa887",150000,125500,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"n828NgPL9R2SrX7fm",120000,90000,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"X5NM8dP4QSgM8gQtj",142541,127840,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"cX7uKyY6AArtHvnBw",200000,125000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"cfNqbqkF3qY6nPZrF",145350,135500,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"aQuDWs3z4kWftaBrt",125000,87846,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"ZEPFZWdTS3SkS6b58",200000,175000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"X6crWJpGr9Wnpd4z7",140000,87847,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"g6CeoCaz5tK6MvFyq",150000,NA,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"vQbQqhqdjj5bqaF4c",120000,87846,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"HDga89eHE2Er2ZZdd",150000,1e+05,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"9fWjWpNwnJiNrP3j9",140000,89241,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"xA5qFhYbPNN5GwSCQ",150000,87847,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"KW9jHJFdHXYjuSbEA",147000,87847,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"p5JhHhhop4jdbLkBK",135897,90000,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"YYoNZmYE9yq3Rb2Yv",120456,110476,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"uFQKLv5vW9xgrHqD8",115000,87846,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"hxTL8aowomBDW2jGH",188300,129000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"dqSHcAHYRRe8pvgHa",150000,90000,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"cY4zJZLq52bRTWuSF",100000,1e+05,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"b4BoZCiKd9M7csCD5",150000,125000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"jFdPuFwbz2ssjFGxL",150000,137000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"7FZr2LQjKKgHFJcHZ",180000,125496,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"wrybBJEhryuEJrq8e",180000,90700,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"dJgCHuJNTDMgjz9Mq",150000,90635,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"Djmwkm9yxM6SiSQvg",150000,140000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"CNFtpgmLWMhNAby2N",200000,130000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"M68LEz3TyyyR5cPKL",200000,150000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"xg3RkeCeziCJP5HGR",174298,139439,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"JW2zyGDnFjojWQTy8",150000,NA,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"fSsxwWi28vGXDz9tz",150000,90000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"HcdH9kw3PPwhMYnng",150000,125000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"z2dK2vqPbRQdfTEGB",150000,87846,"CYzrBRkmz49q8Lt7D_1","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",135167.65,"replication2","replication2","Discussion"
"SKPc5kW3S876Y9pyA",197195,NA,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"WZeEJMyGnJjKZjQD9",150000,120000,"CYzrBRkmz49q8Lt7D_2","CYzrBRkmz49q8Lt7D",189637,"In 2019, there was a",171334.2,"replication2","replication2","Discussion"
"oH27bojKkSwD5qp5x",100000,NA,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"eSp8YquqpFTbt2WLr",200000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"J4vHY73YTuYH6tEsp",100000,97500,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"89NF24h57NKDyYoZP",89000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"pPhF66n46r6NsZsdB",100000,1e+05,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"fwfcxLPifrewemvza",83000,88000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"fBwWFdvgrnRw48eKp",80000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"Yfu5WBWFYf79urGSj",100000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"X5TuvFZs3B5v6jayf",218687,137500,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"5QQWocrGdrDPxvZro",225000,137000,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"pRSGciWgb9H8iE5Mu",100000,110000,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"CbfEzssX76fAfNg3L",200000,1e+05,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"aTCRd3Yk3CesXPXic",75000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"gFqMtzuYr4E68E59A",222195,135375,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"AnpMyDapnwztfk6Gd",200000,95000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"RG8rNjgf5uMwhkwpq",214000,125000,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"EnAPuEfsoPBoJzu28",200000,120000,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"aCzzkRr23QXKhRqY4",200000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"eRD9Jwyd3vma9B3oB",200000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"hbi9E3yhoMGo3GYYr",98576,96950,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"dnjzbgzNSRfHSakxJ",100000,1e+05,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"avXvg6hkfQcLSTfFP",100000,1e+05,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"aPHM3HMjX39bGw8R5",200000,137347,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"5gPK9HLSj8vaLaPLk",210000,137450,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"Gjawt6SbZqZ6oCbyQ",200000,137300,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"wYZKN7KgbiPPthsh6",80000,83000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"KWZWE6Xvf58cFZus3",204000,137380,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"oHpxC9nqQN2GGxdsa",100000,132467,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"A8jvRQq8aTWPcgAwJ",220000,2e+05,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"95dzZrS9FYZkEHLdF",95000,95000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"uHh83JQWmHdg7n8pR",100000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"5pqzLDMApTqDb3FYq",200000,150000,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"LcZjhPFWzfuNWSGsH",200000,89240,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"DiQxpoTuC6TeieLnT",210000,1e+05,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"pAfXnhyg5yCiASpN9",100000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"PpPGB4CRnJk52ATzX",88000,84000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"fAvujGMn6NeJaAhu3",200000,180000,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"8HpevXgMu8nx4nCZz",219000,135467,"qFcFLgzt3384DQQtA_2","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",182144.1,"replication2","replication2","Discussion"
"TNPNh3m8C67nsfNSs",94000,82000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"QCiudCaNFnAQJzQfK",100000,90000,"qFcFLgzt3384DQQtA_1","qFcFLgzt3384DQQtA",189637,"In 2019, there was a",119128.8,"replication2","replication2","Discussion"
"Q4kGTYNEoPRLAvwQM",230000,89000,"q3gqsdQX3sYfp6QTi_2","q3gqsdQX3sYfp6QTi",189637,"In 2019, there was a",205339.894736842,"replication2","replication2","Discussion"
